change2_original_id,patch_original_id,patch_name,date,is_correct
ffmpeg-change2-26949,ffmpeg-patch-6284,[FFmpeg-devel] Added HW H.264 and HEVC encoding for AMD GPUs based on AMF SDK,2017-11-22T23:28:47,1
ffmpeg-change2-26949,ffmpeg-patch-6385,[FFmpeg-devel] Added HW H.264 and HEVC encoding for AMD GPUs based on AMF SDK,2017-11-27T02:36:06,1
ffmpeg-change2-11169,ffmpeg-patch-5879,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",2017-11-05T23:39:17,0
ffmpeg-change2-11169,ffmpeg-patch-5910,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",2017-11-07T22:26:12,0
ffmpeg-change2-11169,ffmpeg-patch-5999,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",2017-11-08T13:06:09,0
ffmpeg-change2-11169,ffmpeg-patch-5970,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",2017-11-08T22:41:16,0
ffmpeg-change2-11169,ffmpeg-patch-5972,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",2017-11-09T13:37:56,0
ffmpeg-change2-11169,ffmpeg-patch-5992,"[FFmpeg-devel,1/2] aptx: implement the aptX bluetooth codec",2017-11-10T21:09:23,0
ffmpeg-change2-11169,ffmpeg-patch-7164,"[FFmpeg-devel,4/5] aptx: implement the aptX HD bluetooth codec",2018-01-06T16:48:07,0
ffmpeg-change2-11169,ffmpeg-patch-7283,"[FFmpeg-devel,4/5] aptx: implement the aptX HD bluetooth codec",2018-01-14T13:06:05,0
ffmpeg-change2-9497,ffmpeg-patch-2388,"[FFmpeg-devel,6/6] opus: [RFC] add a native Opus encoder",2017-02-01T03:13:09,1
ffmpeg-change2-9497,ffmpeg-patch-2497,"[FFmpeg-devel,v2,5/5] opus: add a native Opus encoder",2017-02-11T00:25:08,1
